startDateTime,endDateTime,tempSingleMean,tempSingleMinimum,tempSingleMaximum,tempSingleVariance,tempSingleNumPts,tempSingleExpUncert,tempSingleStdErMean,finalQF
"2016-05-09T22:30:00Z","2016-05-09T23:00:00Z",,,,,,,,1
"2016-05-09T23:00:00Z","2016-05-09T23:30:00Z",,,,,,,,1
"2016-05-09T23:30:00Z","2016-05-10T00:00:00Z",,,,,,,,1
"2016-05-10T00:00:00Z","2016-05-10T00:30:00Z",,,,,,,,1
"2016-05-10T00:30:00Z","2016-05-10T01:00:00Z",,,,,,,,1
"2016-05-10T01:00:00Z","2016-05-10T01:30:00Z",,,,,,,,1
"2016-05-10T01:30:00Z","2016-05-10T02:00:00Z",,,,,,,,1
"2016-05-10T02:00:00Z","2016-05-10T02:30:00Z",,,,,,,,1
"2016-05-10T02:30:00Z","2016-05-10T03:00:00Z",,,,,,,,1
"2016-05-10T03:00:00Z","2016-05-10T03:30:00Z",,,,,,,,1
"2016-05-10T03:30:00Z","2016-05-10T04:00:00Z",,,,,,,,1
"2016-05-10T04:00:00Z","2016-05-10T04:30:00Z",,,,,,,,1
"2016-05-10T04:30:00Z","2016-05-10T05:00:00Z",,,,,,,,1
"2016-05-10T05:00:00Z","2016-05-10T05:30:00Z",,,,,,,,1
"2016-05-10T05:30:00Z","2016-05-10T06:00:00Z",,,,,,,,1
"2016-05-10T06:00:00Z","2016-05-10T06:30:00Z",,,,,,,,1
"2016-05-10T06:30:00Z","2016-05-10T07:00:00Z",,,,,,,,1
"2016-05-10T07:00:00Z","2016-05-10T07:30:00Z",,,,,,,,1
"2016-05-10T07:30:00Z","2016-05-10T08:00:00Z",,,,,,,,1
"2016-05-10T08:00:00Z","2016-05-10T08:30:00Z",,,,,,,,1
"2016-05-10T08:30:00Z","2016-05-10T09:00:00Z",,,,,,,,1
"2016-05-10T09:00:00Z","2016-05-10T09:30:00Z",,,,,,,,1
"2016-05-10T09:30:00Z","2016-05-10T10:00:00Z",,,,,,,,1
"2016-05-10T10:00:00Z","2016-05-10T10:30:00Z",,,,,,,,1
"2016-05-10T10:30:00Z","2016-05-10T11:00:00Z",,,,,,,,1
"2016-05-10T11:00:00Z","2016-05-10T11:30:00Z",,,,,,,,1
"2016-05-10T11:30:00Z","2016-05-10T12:00:00Z",,,,,,,,1
"2016-05-10T12:00:00Z","2016-05-10T12:30:00Z",,,,,,,,1
"2016-05-10T12:30:00Z","2016-05-10T13:00:00Z",,,,,,,,1
"2016-05-10T13:00:00Z","2016-05-10T13:30:00Z",,,,,,,,1
"2016-05-10T13:30:00Z","2016-05-10T14:00:00Z",,,,,,,,1
"2016-05-10T14:00:00Z","2016-05-10T14:30:00Z",,,,,,,,1
"2016-05-10T14:30:00Z","2016-05-10T15:00:00Z",,,,,,,,1
"2016-05-10T15:00:00Z","2016-05-10T15:30:00Z",,,,,,,,1
"2016-05-10T15:30:00Z","2016-05-10T16:00:00Z",,,,,,,,1
"2016-05-10T16:00:00Z","2016-05-10T16:30:00Z",,,,,,,,1
"2016-05-10T16:30:00Z","2016-05-10T17:00:00Z",,,,,,,,1
"2016-05-10T17:00:00Z","2016-05-10T17:30:00Z",,,,,,,,1
"2016-05-10T17:30:00Z","2016-05-10T18:00:00Z",,,,,,,,1
"2016-05-10T18:00:00Z","2016-05-10T18:30:00Z",,,,,,,,1
"2016-05-10T18:30:00Z","2016-05-10T19:00:00Z",,,,,,,,1
"2016-05-10T19:00:00Z","2016-05-10T19:30:00Z",,,,,,,,1
"2016-05-10T19:30:00Z","2016-05-10T20:00:00Z",,,,,,,,1
"2016-05-10T20:00:00Z","2016-05-10T20:30:00Z",,,,,,,,1
"2016-05-10T20:30:00Z","2016-05-10T21:00:00Z",,,,,,,,1
"2016-05-10T21:00:00Z","2016-05-10T21:30:00Z",,,,,,,,1
"2016-05-10T21:30:00Z","2016-05-10T22:00:00Z",,,,,,,,1
"2016-05-10T22:00:00Z","2016-05-10T22:30:00Z",,,,,,,,1
"2016-05-10T22:30:00Z","2016-05-10T23:00:00Z",,,,,,,,1
"2016-05-10T23:00:00Z","2016-05-10T23:30:00Z",,,,,,,,1
"2016-05-10T23:30:00Z","2016-05-11T00:00:00Z",,,,,,,,1
"2016-05-11T00:00:00Z","2016-05-11T00:30:00Z",,,,,,,,1
"2016-05-11T00:30:00Z","2016-05-11T01:00:00Z",,,,,,,,1
"2016-05-11T01:00:00Z","2016-05-11T01:30:00Z",,,,,,,,1
"2016-05-11T01:30:00Z","2016-05-11T02:00:00Z",,,,,,,,1
"2016-05-11T02:00:00Z","2016-05-11T02:30:00Z",,,,,,,,1
"2016-05-11T02:30:00Z","2016-05-11T03:00:00Z",,,,,,,,1
"2016-05-11T03:00:00Z","2016-05-11T03:30:00Z",,,,,,,,1
"2016-05-11T03:30:00Z","2016-05-11T04:00:00Z",,,,,,,,1
"2016-05-11T04:00:00Z","2016-05-11T04:30:00Z",,,,,,,,1
"2016-05-11T04:30:00Z","2016-05-11T05:00:00Z",,,,,,,,1
"2016-05-11T05:00:00Z","2016-05-11T05:30:00Z",,,,,,,,1
"2016-05-11T05:30:00Z","2016-05-11T06:00:00Z",,,,,,,,1
"2016-05-11T06:00:00Z","2016-05-11T06:30:00Z",,,,,,,,1
"2016-05-11T06:30:00Z","2016-05-11T07:00:00Z",,,,,,,,1
"2016-05-11T07:00:00Z","2016-05-11T07:30:00Z",,,,,,,,1
"2016-05-11T07:30:00Z","2016-05-11T08:00:00Z",,,,,,,,1
"2016-05-11T08:00:00Z","2016-05-11T08:30:00Z",,,,,,,,1
"2016-05-11T08:30:00Z","2016-05-11T09:00:00Z",,,,,,,,1
"2016-05-11T09:00:00Z","2016-05-11T09:30:00Z",,,,,,,,1
"2016-05-11T09:30:00Z","2016-05-11T10:00:00Z",,,,,,,,1
"2016-05-11T10:00:00Z","2016-05-11T10:30:00Z",,,,,,,,1
"2016-05-11T10:30:00Z","2016-05-11T11:00:00Z",,,,,,,,1
"2016-05-11T11:00:00Z","2016-05-11T11:30:00Z",,,,,,,,1
"2016-05-11T11:30:00Z","2016-05-11T12:00:00Z",,,,,,,,1
"2016-05-11T12:00:00Z","2016-05-11T12:30:00Z",,,,,,,,1
"2016-05-11T12:30:00Z","2016-05-11T13:00:00Z",,,,,,,,1
"2016-05-11T13:00:00Z","2016-05-11T13:30:00Z",,,,,,,,1
"2016-05-11T13:30:00Z","2016-05-11T14:00:00Z",,,,,,,,1
"2016-05-11T14:00:00Z","2016-05-11T14:30:00Z",,,,,,,,1
"2016-05-11T14:30:00Z","2016-05-11T15:00:00Z",,,,,,,,1
"2016-05-11T15:00:00Z","2016-05-11T15:30:00Z",,,,,,,,1
"2016-05-11T15:30:00Z","2016-05-11T16:00:00Z",,,,,,,,1
"2016-05-11T16:00:00Z","2016-05-11T16:30:00Z",,,,,,,,1
"2016-05-11T16:30:00Z","2016-05-11T17:00:00Z",,,,,,,,1
"2016-05-11T17:00:00Z","2016-05-11T17:30:00Z",,,,,,,,1
"2016-05-11T17:30:00Z","2016-05-11T18:00:00Z",,,,,,,,1
"2016-05-11T18:00:00Z","2016-05-11T18:30:00Z",,,,,,,,1
"2016-05-11T18:30:00Z","2016-05-11T19:00:00Z",,,,,,,,1
"2016-05-11T19:00:00Z","2016-05-11T19:30:00Z",,,,,,,,1
"2016-05-11T19:30:00Z","2016-05-11T20:00:00Z",,,,,,,,1
"2016-05-11T20:00:00Z","2016-05-11T20:30:00Z",,,,,,,,1
"2016-05-11T20:30:00Z","2016-05-11T21:00:00Z",,,,,,,,1
"2016-05-11T21:00:00Z","2016-05-11T21:30:00Z",,,,,,,,1
"2016-05-11T21:30:00Z","2016-05-11T22:00:00Z",,,,,,,,1
"2016-05-11T22:00:00Z","2016-05-11T22:30:00Z",,,,,,,,1
"2016-05-11T22:30:00Z","2016-05-11T23:00:00Z",,,,,,,,1
"2016-05-11T23:00:00Z","2016-05-11T23:30:00Z",,,,,,,,1
"2016-05-11T23:30:00Z","2016-05-12T00:00:00Z",,,,,,,,1
"2016-05-12T00:00:00Z","2016-05-12T00:30:00Z",,,,,,,,1
"2016-05-12T00:30:00Z","2016-05-12T01:00:00Z",,,,,,,,1
"2016-05-12T01:00:00Z","2016-05-12T01:30:00Z",,,,,,,,1
"2016-05-12T01:30:00Z","2016-05-12T02:00:00Z",,,,,,,,1
"2016-05-12T02:00:00Z","2016-05-12T02:30:00Z",,,,,,,,1
"2016-05-12T02:30:00Z","2016-05-12T03:00:00Z",,,,,,,,1
"2016-05-12T03:00:00Z","2016-05-12T03:30:00Z",,,,,,,,1
"2016-05-12T03:30:00Z","2016-05-12T04:00:00Z",,,,,,,,1
"2016-05-12T04:00:00Z","2016-05-12T04:30:00Z",,,,,,,,1
"2016-05-12T04:30:00Z","2016-05-12T05:00:00Z",,,,,,,,1
"2016-05-12T05:00:00Z","2016-05-12T05:30:00Z",,,,,,,,1
"2016-05-12T05:30:00Z","2016-05-12T06:00:00Z",,,,,,,,1
"2016-05-12T06:00:00Z","2016-05-12T06:30:00Z",,,,,,,,1
"2016-05-12T06:30:00Z","2016-05-12T07:00:00Z",,,,,,,,1
"2016-05-12T07:00:00Z","2016-05-12T07:30:00Z",,,,,,,,1
"2016-05-12T07:30:00Z","2016-05-12T08:00:00Z",,,,,,,,1
"2016-05-12T08:00:00Z","2016-05-12T08:30:00Z",,,,,,,,1
"2016-05-12T08:30:00Z","2016-05-12T09:00:00Z",,,,,,,,1
"2016-05-12T09:00:00Z","2016-05-12T09:30:00Z",,,,,,,,1
"2016-05-12T09:30:00Z","2016-05-12T10:00:00Z",,,,,,,,1
"2016-05-12T10:00:00Z","2016-05-12T10:30:00Z",,,,,,,,1
"2016-05-12T10:30:00Z","2016-05-12T11:00:00Z",,,,,,,,1
"2016-05-12T11:00:00Z","2016-05-12T11:30:00Z",,,,,,,,1
"2016-05-12T11:30:00Z","2016-05-12T12:00:00Z",,,,,,,,1
"2016-05-12T12:00:00Z","2016-05-12T12:30:00Z",,,,,,,,1
"2016-05-12T12:30:00Z","2016-05-12T13:00:00Z",,,,,,,,1
"2016-05-12T13:00:00Z","2016-05-12T13:30:00Z",,,,,,,,1
"2016-05-12T13:30:00Z","2016-05-12T14:00:00Z",,,,,,,,1
"2016-05-12T14:00:00Z","2016-05-12T14:30:00Z",,,,,,,,1
"2016-05-12T14:30:00Z","2016-05-12T15:00:00Z",,,,,,,,1
"2016-05-12T15:00:00Z","2016-05-12T15:30:00Z",,,,,,,,1
"2016-05-12T15:30:00Z","2016-05-12T16:00:00Z",,,,,,,,1
"2016-05-12T16:00:00Z","2016-05-12T16:30:00Z",,,,,,,,1
"2016-05-12T16:30:00Z","2016-05-12T17:00:00Z",,,,,,,,1
"2016-05-12T17:00:00Z","2016-05-12T17:30:00Z",,,,,,,,1
"2016-05-12T17:30:00Z","2016-05-12T18:00:00Z",,,,,,,,1
"2016-05-12T18:00:00Z","2016-05-12T18:30:00Z",,,,,,,,1
"2016-05-12T18:30:00Z","2016-05-12T19:00:00Z",,,,,,,,1
"2016-05-12T19:00:00Z","2016-05-12T19:30:00Z",,,,,,,,1
"2016-05-12T19:30:00Z","2016-05-12T20:00:00Z",,,,,,,,1
"2016-05-12T20:00:00Z","2016-05-12T20:30:00Z",,,,,,,,1
"2016-05-12T20:30:00Z","2016-05-12T21:00:00Z",,,,,,,,1
"2016-05-12T21:00:00Z","2016-05-12T21:30:00Z",,,,,,,,1
"2016-05-12T21:30:00Z","2016-05-12T22:00:00Z",,,,,,,,1
"2016-05-12T22:00:00Z","2016-05-12T22:30:00Z",,,,,,,,1
"2016-05-12T22:30:00Z","2016-05-12T23:00:00Z",,,,,,,,1
"2016-05-12T23:00:00Z","2016-05-12T23:30:00Z",,,,,,,,1
"2016-05-12T23:30:00Z","2016-05-13T00:00:00Z",,,,,,,,1
"2016-05-13T00:00:00Z","2016-05-13T00:30:00Z",,,,,,,,1
"2016-05-13T00:30:00Z","2016-05-13T01:00:00Z",,,,,,,,1
"2016-05-13T01:00:00Z","2016-05-13T01:30:00Z",,,,,,,,1
"2016-05-13T01:30:00Z","2016-05-13T02:00:00Z",,,,,,,,1
"2016-05-13T02:00:00Z","2016-05-13T02:30:00Z",,,,,,,,1
"2016-05-13T02:30:00Z","2016-05-13T03:00:00Z",,,,,,,,1
"2016-05-13T03:00:00Z","2016-05-13T03:30:00Z",,,,,,,,1
"2016-05-13T03:30:00Z","2016-05-13T04:00:00Z",,,,,,,,1
"2016-05-13T04:00:00Z","2016-05-13T04:30:00Z",,,,,,,,1
"2016-05-13T04:30:00Z","2016-05-13T05:00:00Z",,,,,,,,1
"2016-05-13T05:00:00Z","2016-05-13T05:30:00Z",,,,,,,,1
"2016-05-13T05:30:00Z","2016-05-13T06:00:00Z",,,,,,,,1
"2016-05-13T06:00:00Z","2016-05-13T06:30:00Z",,,,,,,,1
"2016-05-13T06:30:00Z","2016-05-13T07:00:00Z",,,,,,,,1
"2016-05-13T07:00:00Z","2016-05-13T07:30:00Z",,,,,,,,1
"2016-05-13T07:30:00Z","2016-05-13T08:00:00Z",,,,,,,,1
"2016-05-13T08:00:00Z","2016-05-13T08:30:00Z",,,,,,,,1
"2016-05-13T08:30:00Z","2016-05-13T09:00:00Z",,,,,,,,1
"2016-05-13T09:00:00Z","2016-05-13T09:30:00Z",,,,,,,,1
"2016-05-13T09:30:00Z","2016-05-13T10:00:00Z",,,,,,,,1
"2016-05-13T10:00:00Z","2016-05-13T10:30:00Z",,,,,,,,1
"2016-05-13T10:30:00Z","2016-05-13T11:00:00Z",,,,,,,,1
"2016-05-13T11:00:00Z","2016-05-13T11:30:00Z",,,,,,,,1
"2016-05-13T11:30:00Z","2016-05-13T12:00:00Z",,,,,,,,1
"2016-05-13T12:00:00Z","2016-05-13T12:30:00Z",,,,,,,,1
"2016-05-13T12:30:00Z","2016-05-13T13:00:00Z",,,,,,,,1
"2016-05-13T13:00:00Z","2016-05-13T13:30:00Z",,,,,,,,1
"2016-05-13T13:30:00Z","2016-05-13T14:00:00Z",,,,,,,,1
"2016-05-13T14:00:00Z","2016-05-13T14:30:00Z",,,,,,,,1
"2016-05-13T14:30:00Z","2016-05-13T15:00:00Z",,,,,,,,1
"2016-05-13T15:00:00Z","2016-05-13T15:30:00Z",,,,,,,,1
"2016-05-13T15:30:00Z","2016-05-13T16:00:00Z",,,,,,,,1
"2016-05-13T16:00:00Z","2016-05-13T16:30:00Z",,,,,,,,1
"2016-05-13T16:30:00Z","2016-05-13T17:00:00Z",,,,,,,,1
"2016-05-13T17:00:00Z","2016-05-13T17:30:00Z",,,,,,,,1
"2016-05-13T17:30:00Z","2016-05-13T18:00:00Z",,,,,,,,1
"2016-05-13T18:00:00Z","2016-05-13T18:30:00Z",,,,,,,,1
"2016-05-13T18:30:00Z","2016-05-13T19:00:00Z",,,,,,,,1
"2016-05-13T19:00:00Z","2016-05-13T19:30:00Z",,,,,,,,1
"2016-05-13T19:30:00Z","2016-05-13T20:00:00Z",,,,,,,,1
"2016-05-13T20:00:00Z","2016-05-13T20:30:00Z",,,,,,,,1
"2016-05-13T20:30:00Z","2016-05-13T21:00:00Z",,,,,,,,1
"2016-05-13T21:00:00Z","2016-05-13T21:30:00Z",,,,,,,,1
"2016-05-13T21:30:00Z","2016-05-13T22:00:00Z",,,,,,,,1
"2016-05-13T22:00:00Z","2016-05-13T22:30:00Z",,,,,,,,1
"2016-05-13T22:30:00Z","2016-05-13T23:00:00Z",,,,,,,,1
"2016-05-13T23:00:00Z","2016-05-13T23:30:00Z",,,,,,,,1
"2016-05-13T23:30:00Z","2016-05-14T00:00:00Z",,,,,,,,1
"2016-05-14T00:00:00Z","2016-05-14T00:30:00Z",,,,,,,,1
"2016-05-14T00:30:00Z","2016-05-14T01:00:00Z",,,,,,,,1
"2016-05-14T01:00:00Z","2016-05-14T01:30:00Z",,,,,,,,1
"2016-05-14T01:30:00Z","2016-05-14T02:00:00Z",,,,,,,,1
"2016-05-14T02:00:00Z","2016-05-14T02:30:00Z",,,,,,,,1
"2016-05-14T02:30:00Z","2016-05-14T03:00:00Z",,,,,,,,1
"2016-05-14T03:00:00Z","2016-05-14T03:30:00Z",,,,,,,,1
"2016-05-14T03:30:00Z","2016-05-14T04:00:00Z",,,,,,,,1
"2016-05-14T04:00:00Z","2016-05-14T04:30:00Z",,,,,,,,1
"2016-05-14T04:30:00Z","2016-05-14T05:00:00Z",,,,,,,,1
"2016-05-14T05:00:00Z","2016-05-14T05:30:00Z",,,,,,,,1
"2016-05-14T05:30:00Z","2016-05-14T06:00:00Z",,,,,,,,1
"2016-05-14T06:00:00Z","2016-05-14T06:30:00Z",,,,,,,,1
"2016-05-14T06:30:00Z","2016-05-14T07:00:00Z",,,,,,,,1
"2016-05-14T07:00:00Z","2016-05-14T07:30:00Z",,,,,,,,1
"2016-05-14T07:30:00Z","2016-05-14T08:00:00Z",,,,,,,,1
"2016-05-14T08:00:00Z","2016-05-14T08:30:00Z",,,,,,,,1
"2016-05-14T08:30:00Z","2016-05-14T09:00:00Z",,,,,,,,1
"2016-05-14T09:00:00Z","2016-05-14T09:30:00Z",,,,,,,,1
"2016-05-14T09:30:00Z","2016-05-14T10:00:00Z",,,,,,,,1
"2016-05-14T10:00:00Z","2016-05-14T10:30:00Z",,,,,,,,1
"2016-05-14T10:30:00Z","2016-05-14T11:00:00Z",,,,,,,,1
"2016-05-14T11:00:00Z","2016-05-14T11:30:00Z",,,,,,,,1
"2016-05-14T11:30:00Z","2016-05-14T12:00:00Z",,,,,,,,1
"2016-05-14T12:00:00Z","2016-05-14T12:30:00Z",,,,,,,,1
"2016-05-14T12:30:00Z","2016-05-14T13:00:00Z",,,,,,,,1
"2016-05-14T13:00:00Z","2016-05-14T13:30:00Z",,,,,,,,1
"2016-05-14T13:30:00Z","2016-05-14T14:00:00Z",,,,,,,,1
"2016-05-14T14:00:00Z","2016-05-14T14:30:00Z",,,,,,,,1
"2016-05-14T14:30:00Z","2016-05-14T15:00:00Z",,,,,,,,1
"2016-05-14T15:00:00Z","2016-05-14T15:30:00Z",,,,,,,,1
"2016-05-14T15:30:00Z","2016-05-14T16:00:00Z",,,,,,,,1
"2016-05-14T16:00:00Z","2016-05-14T16:30:00Z",,,,,,,,1
"2016-05-14T16:30:00Z","2016-05-14T17:00:00Z",,,,,,,,1
"2016-05-14T17:00:00Z","2016-05-14T17:30:00Z",,,,,,,,1
"2016-05-14T17:30:00Z","2016-05-14T18:00:00Z",,,,,,,,1
"2016-05-14T18:00:00Z","2016-05-14T18:30:00Z",,,,,,,,1
"2016-05-14T18:30:00Z","2016-05-14T19:00:00Z",,,,,,,,1
"2016-05-14T19:00:00Z","2016-05-14T19:30:00Z",,,,,,,,1
"2016-05-14T19:30:00Z","2016-05-14T20:00:00Z",,,,,,,,1
"2016-05-14T20:00:00Z","2016-05-14T20:30:00Z",,,,,,,,1
"2016-05-14T20:30:00Z","2016-05-14T21:00:00Z",,,,,,,,1
"2016-05-14T21:00:00Z","2016-05-14T21:30:00Z",,,,,,,,1
"2016-05-14T21:30:00Z","2016-05-14T22:00:00Z",,,,,,,,1
"2016-05-14T22:00:00Z","2016-05-14T22:30:00Z",,,,,,,,1
"2016-05-14T22:30:00Z","2016-05-14T23:00:00Z",,,,,,,,1
"2016-05-14T23:00:00Z","2016-05-14T23:30:00Z",,,,,,,,1
"2016-05-14T23:30:00Z","2016-05-15T00:00:00Z",,,,,,,,1
"2016-05-15T00:00:00Z","2016-05-15T00:30:00Z",,,,,,,,1
"2016-05-15T00:30:00Z","2016-05-15T01:00:00Z",,,,,,,,1
"2016-05-15T01:00:00Z","2016-05-15T01:30:00Z",,,,,,,,1
"2016-05-15T01:30:00Z","2016-05-15T02:00:00Z",,,,,,,,1
"2016-05-15T02:00:00Z","2016-05-15T02:30:00Z",,,,,,,,1
"2016-05-15T02:30:00Z","2016-05-15T03:00:00Z",,,,,,,,1
"2016-05-15T03:00:00Z","2016-05-15T03:30:00Z",,,,,,,,1
"2016-05-15T03:30:00Z","2016-05-15T04:00:00Z",,,,,,,,1
"2016-05-15T04:00:00Z","2016-05-15T04:30:00Z",,,,,,,,1
"2016-05-15T04:30:00Z","2016-05-15T05:00:00Z",,,,,,,,1
"2016-05-15T05:00:00Z","2016-05-15T05:30:00Z",,,,,,,,1
"2016-05-15T05:30:00Z","2016-05-15T06:00:00Z",,,,,,,,1
"2016-05-15T06:00:00Z","2016-05-15T06:30:00Z",,,,,,,,1
"2016-05-15T06:30:00Z","2016-05-15T07:00:00Z",,,,,,,,1
"2016-05-15T07:00:00Z","2016-05-15T07:30:00Z",,,,,,,,1
"2016-05-15T07:30:00Z","2016-05-15T08:00:00Z",,,,,,,,1
"2016-05-15T08:00:00Z","2016-05-15T08:30:00Z",,,,,,,,1
"2016-05-15T08:30:00Z","2016-05-15T09:00:00Z",,,,,,,,1
"2016-05-15T09:00:00Z","2016-05-15T09:30:00Z",,,,,,,,1
"2016-05-15T09:30:00Z","2016-05-15T10:00:00Z",,,,,,,,1
"2016-05-15T10:00:00Z","2016-05-15T10:30:00Z",,,,,,,,1
"2016-05-15T10:30:00Z","2016-05-15T11:00:00Z",,,,,,,,1
"2016-05-15T11:00:00Z","2016-05-15T11:30:00Z",,,,,,,,1
"2016-05-15T11:30:00Z","2016-05-15T12:00:00Z",,,,,,,,1
"2016-05-15T12:00:00Z","2016-05-15T12:30:00Z",,,,,,,,1
"2016-05-15T12:30:00Z","2016-05-15T13:00:00Z",,,,,,,,1
"2016-05-15T13:00:00Z","2016-05-15T13:30:00Z",,,,,,,,1
"2016-05-15T13:30:00Z","2016-05-15T14:00:00Z",,,,,,,,1
"2016-05-15T14:00:00Z","2016-05-15T14:30:00Z",,,,,,,,1
"2016-05-15T14:30:00Z","2016-05-15T15:00:00Z",,,,,,,,1
"2016-05-15T15:00:00Z","2016-05-15T15:30:00Z",,,,,,,,1
"2016-05-15T15:30:00Z","2016-05-15T16:00:00Z",,,,,,,,1
"2016-05-15T16:00:00Z","2016-05-15T16:30:00Z",,,,,,,,1
"2016-05-15T16:30:00Z","2016-05-15T17:00:00Z",,,,,,,,1
"2016-05-15T17:00:00Z","2016-05-15T17:30:00Z",,,,,,,,1
"2016-05-15T17:30:00Z","2016-05-15T18:00:00Z",,,,,,,,1
"2016-05-15T18:00:00Z","2016-05-15T18:30:00Z",,,,,,,,1
"2016-05-15T18:30:00Z","2016-05-15T19:00:00Z",,,,,,,,1
"2016-05-15T19:00:00Z","2016-05-15T19:30:00Z",,,,,,,,1
"2016-05-15T19:30:00Z","2016-05-15T20:00:00Z",,,,,,,,1
"2016-05-15T20:00:00Z","2016-05-15T20:30:00Z",,,,,,,,1
"2016-05-15T20:30:00Z","2016-05-15T21:00:00Z",,,,,,,,1
"2016-05-15T21:00:00Z","2016-05-15T21:30:00Z",,,,,,,,1
"2016-05-15T21:30:00Z","2016-05-15T22:00:00Z",,,,,,,,1
"2016-05-15T22:00:00Z","2016-05-15T22:30:00Z",,,,,,,,1
"2016-05-15T22:30:00Z","2016-05-15T23:00:00Z",,,,,,,,1
"2016-05-15T23:00:00Z","2016-05-15T23:30:00Z",,,,,,,,1
"2016-05-15T23:30:00Z","2016-05-16T00:00:00Z",,,,,,,,1
"2016-05-16T00:00:00Z","2016-05-16T00:30:00Z",,,,,,,,1
"2016-05-16T00:30:00Z","2016-05-16T01:00:00Z",,,,,,,,1
"2016-05-16T01:00:00Z","2016-05-16T01:30:00Z",,,,,,,,1
"2016-05-16T01:30:00Z","2016-05-16T02:00:00Z",,,,,,,,1
"2016-05-16T02:00:00Z","2016-05-16T02:30:00Z",,,,,,,,1
"2016-05-16T02:30:00Z","2016-05-16T03:00:00Z",,,,,,,,1
"2016-05-16T03:00:00Z","2016-05-16T03:30:00Z",,,,,,,,1
"2016-05-16T03:30:00Z","2016-05-16T04:00:00Z",,,,,,,,1
"2016-05-16T04:00:00Z","2016-05-16T04:30:00Z",,,,,,,,1
"2016-05-16T04:30:00Z","2016-05-16T05:00:00Z",,,,,,,,1
"2016-05-16T05:00:00Z","2016-05-16T05:30:00Z",,,,,,,,1
"2016-05-16T05:30:00Z","2016-05-16T06:00:00Z",,,,,,,,1
"2016-05-16T06:00:00Z","2016-05-16T06:30:00Z",,,,,,,,1
"2016-05-16T06:30:00Z","2016-05-16T07:00:00Z",,,,,,,,1
"2016-05-16T07:00:00Z","2016-05-16T07:30:00Z",,,,,,,,1
"2016-05-16T07:30:00Z","2016-05-16T08:00:00Z",,,,,,,,1
"2016-05-16T08:00:00Z","2016-05-16T08:30:00Z",,,,,,,,1
"2016-05-16T08:30:00Z","2016-05-16T09:00:00Z",,,,,,,,1
"2016-05-16T09:00:00Z","2016-05-16T09:30:00Z",,,,,,,,1
"2016-05-16T09:30:00Z","2016-05-16T10:00:00Z",,,,,,,,1
"2016-05-16T10:00:00Z","2016-05-16T10:30:00Z",,,,,,,,1
"2016-05-16T10:30:00Z","2016-05-16T11:00:00Z",,,,,,,,1
"2016-05-16T11:00:00Z","2016-05-16T11:30:00Z",,,,,,,,1
"2016-05-16T11:30:00Z","2016-05-16T12:00:00Z",,,,,,,,1
"2016-05-16T12:00:00Z","2016-05-16T12:30:00Z",,,,,,,,1
"2016-05-16T12:30:00Z","2016-05-16T13:00:00Z",,,,,,,,1
"2016-05-16T13:00:00Z","2016-05-16T13:30:00Z",,,,,,,,1
"2016-05-16T13:30:00Z","2016-05-16T14:00:00Z",,,,,,,,1
"2016-05-16T14:00:00Z","2016-05-16T14:30:00Z",,,,,,,,1
"2016-05-16T14:30:00Z","2016-05-16T15:00:00Z",,,,,,,,1
"2016-05-16T15:00:00Z","2016-05-16T15:30:00Z",,,,,,,,1
"2016-05-16T15:30:00Z","2016-05-16T16:00:00Z",,,,,,,,1
"2016-05-16T16:00:00Z","2016-05-16T16:30:00Z",,,,,,,,1
"2016-05-16T16:30:00Z","2016-05-16T17:00:00Z",,,,,,,,1
"2016-05-16T17:00:00Z","2016-05-16T17:30:00Z",,,,,,,,1
"2016-05-16T17:30:00Z","2016-05-16T18:00:00Z",,,,,,,,1
"2016-05-16T18:00:00Z","2016-05-16T18:30:00Z",,,,,,,,1
"2016-05-16T18:30:00Z","2016-05-16T19:00:00Z",,,,,,,,1
"2016-05-16T19:00:00Z","2016-05-16T19:30:00Z",,,,,,,,1
"2016-05-16T19:30:00Z","2016-05-16T20:00:00Z",,,,,,,,1
"2016-05-16T20:00:00Z","2016-05-16T20:30:00Z",,,,,,,,1
"2016-05-16T20:30:00Z","2016-05-16T21:00:00Z",,,,,,,,1
"2016-05-16T21:00:00Z","2016-05-16T21:30:00Z",,,,,,,,1
"2016-05-16T21:30:00Z","2016-05-16T22:00:00Z",,,,,,,,1
"2016-05-16T22:00:00Z","2016-05-16T22:30:00Z",,,,,,,,1
"2016-05-16T22:30:00Z","2016-05-16T23:00:00Z",,,,,,,,1
"2016-05-16T23:00:00Z","2016-05-16T23:30:00Z",,,,,,,,1
"2016-05-16T23:30:00Z","2016-05-17T00:00:00Z",,,,,,,,1
"2016-05-17T00:00:00Z","2016-05-17T00:30:00Z",,,,,,,,1
"2016-05-17T00:30:00Z","2016-05-17T01:00:00Z",,,,,,,,1
"2016-05-17T01:00:00Z","2016-05-17T01:30:00Z",,,,,,,,1
"2016-05-17T01:30:00Z","2016-05-17T02:00:00Z",,,,,,,,1
"2016-05-17T02:00:00Z","2016-05-17T02:30:00Z",,,,,,,,1
"2016-05-17T02:30:00Z","2016-05-17T03:00:00Z",,,,,,,,1
"2016-05-17T03:00:00Z","2016-05-17T03:30:00Z",,,,,,,,1
"2016-05-17T03:30:00Z","2016-05-17T04:00:00Z",,,,,,,,1
